ID,Produto,Grupo,Risk Indicator,Rank
ESC2029,Escavadeira,Demais,0.5246379486159929,3472.0
ESC203,Escavadeira,Demais,0.49687207313735143,4086.0
ESC2031,Escavadeira,Demais,0.5449580643191163,2874.0
ESC2032,Escavadeira,Demais,0.5316633303158701,3288.0
ESC2033,Escavadeira,Demais,0.49564680011888346,4185.0
ESC2034,Escavadeira,Demais,0.5552433087058102,2308.0
ESC2035,Escavadeira,Demais,0.5395459774431717,3037.0
ESC2036,Escavadeira,Demais,0.4825789790436053,4333.0
ESC2037,Escavadeira,Demais,0.6057290494664782,1160.0
ESC2038,Escavadeira,Demais,0.4988265009473721,4037.0
ESC2039,Escavadeira,Demais,0.4979104401979426,4056.0
ESC204,Escavadeira,Demais,0.5927166583839998,1504.0
ESC2040,Escavadeira,Demais,0.49274338224168296,4240.0
ESC2041,Escavadeira,Demais,0.5673531306529989,1877.0
ESC2043,Escavadeira,Demais,0.6056557320004319,1163.0
ESC2044,Escavadeira,Demais,0.5554184723197655,2299.0
ESC2045,Escavadeira,Demais,0.5465022373504491,2703.0
ESC2046,Escavadeira,Demais,0.5074397844717923,3869.0
ESC2047,Escavadeira,Demais,0.5372051153314477,3110.0
ESC2048,Escavadeira,Demais,0.5243653829545609,3485.0
ESC2049,Escavadeira,Demais,0.5335204579813613,3206.0
ESC205,Escavadeira,Demais,0.6092729587974595,1015.0
ESC2050,Escavadeira,Demais,0.6064888069924084,1137.0
ESC2051,Escavadeira,Demais,0.5929178497534207,1493.0
ESC2052,Escavadeira,Demais,0.6203927374389129,859.0
ESC2053,Escavadeira,Demais,0.6090462387408879,1026.0
ESC2054,Escavadeira,Demais,0.594180980254275,1447.0
ESC2055,Escavadeira,Demais,0.5053848817650343,3938.0
ESC2056,Escavadeira,Demais,0.5611749247717319,2085.0
ESC2058,Escavadeira,Demais,0.5502075111690594,2512.0
ESC206,Escavadeira,Demais,0.5438304723636762,2941.0
ESC2060,Escavadeira,Demais,0.5469250298283419,2634.0
ESC2061,Escavadeira,Demais,0.5457206858176666,2816.0
ESC2062,Escavadeira,Demais,0.6089704803379734,1028.0
ESC2063,Escavadeira,Demais,0.6513837621897344,643.0
ESC2064,Escavadeira,Demais,0.5600792691153098,2136.0
ESC2065,Escavadeira,Demais,0.6064013969578455,1140.0
ESC2066,Escavadeira,Demais,0.5447017754405175,2888.0
ESC2067,Escavadeira,Demais,0.5506383248689105,2508.0
ESC2068,Escavadeira,Demais,0.5973558315982384,1326.0
ESC2069,Escavadeira,Demais,0.5973145199128788,1329.0
ESC207,Escavadeira,Demais,0.589619421625815,1601.0
ESC2070,Escavadeira,Demais,0.6802698901459511,495.0
ESC2071,Escavadeira,Demais,0.7302195605494824,237.0
ESC2072,Escavadeira,Demais,0.7537995417899424,148.0
ESC2073,Escavadeira,Demais,0.85399454472625,16.0
ESC2074,Escavadeira,Demais,0.8529907770998489,18.0
ESC2075,Escavadeira,Demais,0.7465077496666533,166.0
ESC2076,Escavadeira,Demais,0.6759360452926595,508.0
ESC2077,Escavadeira,Demais,0.5259700890568636,3395.0
ESC2078,Escavadeira,Demais,0.6734005936942158,514.0
ESC2079,Escavadeira,Demais,0.6814775055695675,488.0
ESC208,Escavadeira,Demais,0.5117021588286221,3604.0
ESC2080,Escavadeira,Demais,0.7350157559642072,221.0
ESC2081,Escavadeira,Demais,0.4098853579098366,4350.0
ESC2082,Escavadeira,Demais,0.657780529109582,593.0
ESC2083,Escavadeira,Demais,0.7870321778931662,92.0
ESC2084,Escavadeira,Demais,0.5330479355831561,3233.0
ESC2085,Escavadeira,Demais,0.5647563774402605,1920.0
ESC2086,Escavadeira,Demais,0.571636656469031,1838.0
ESC2087,Escavadeira,Demais,0.5283182076128433,3375.0
ESC2088,Escavadeira,Demais,0.6423937423905868,719.0
ESC2089,Escavadeira,Demais,0.633171281884357,779.0
ESC209,Escavadeira,Demais,0.5438132255275222,2943.0
ESC2090,Escavadeira,Demais,0.5520394925082188,2489.0
ESC2091,Escavadeira,Demais,0.6085208915771012,1051.0
ESC2092,Escavadeira,Demais,0.5252734514545885,3435.0
ESC2093,Escavadeira,Demais,0.5923545717456857,1516.0
ESC2094,Escavadeira,Demais,0.5248418481249943,3462.0
ESC2095,Escavadeira,Demais,0.5201760755539173,3508.0
ESC2096,Escavadeira,Demais,0.5896540776132984,1596.0
ESC2097,Escavadeira,Demais,0.6202484198749982,861.0
ESC2098,Escavadeira,Demais,0.5116961535657958,3606.0
ESC2099,Escavadeira,Demais,0.6954268080365202,356.0
ESC21,Escavadeira,Demais,0.5916566866480428,1538.0
ESC210,Escavadeira,Demais,0.5325742136863771,3253.0
ESC2100,Escavadeira,Demais,0.4964112637649029,4108.0
ESC2101,Escavadeira,Demais,0.555296918507604,2306.0
ESC2102,Escavadeira,Demais,0.6524660074582067,627.0
ESC2103,Escavadeira,Demais,0.6092418670288897,1020.0
ESC2104,Escavadeira,Demais,0.6068773242898844,1121.0
ESC2105,Escavadeira,Demais,0.6074240057185987,1093.0
ESC2106,Escavadeira,Demais,0.5246265044752904,3473.0
ESC2107,Escavadeira,Demais,0.6107821414926307,976.0
ESC2108,Escavadeira,Demais,0.5258561019487094,3400.0
ESC2109,Escavadeira,Demais,0.5086120892063155,3750.0
ESC211,Escavadeira,Demais,0.5899514492446858,1586.0
ESC2110,Escavadeira,Demais,0.6500884496841701,661.0
ESC2111,Escavadeira,Demais,0.5392350724978028,3047.0
ESC2113,Escavadeira,Demais,0.5590700145190595,2169.0
ESC2114,Escavadeira,Demais,0.5461252425947274,2761.0
ESC2115,Escavadeira,Demais,0.5466721303374396,2684.0
ESC2116,Escavadeira,Demais,0.5111675213207172,3643.0
ESC2117,Escavadeira,Demais,0.5448988693611894,2878.0
ESC2118,Escavadeira,Demais,0.5460901338252662,2765.0
ESC2119,Escavadeira,Demais,0.5888107159499334,1618.0
ESC212,Escavadeira,Demais,0.5606777623122075,2114.0
ESC2120,Escavadeira,Demais,0.5468415819296135,2652.0
ESC2124,Escavadeira,Demais,0.6162710538369036,879.0
ESC2125,Escavadeira,Demais,0.5635486900681015,1968.0
ESC2126,Escavadeira,Demais,0.5469091814452451,2639.0
ESC2127,Escavadeira,Demais,0.5024308880021897,4008.0
ESC2128,Escavadeira,Demais,0.5659320820735185,1895.0
ESC2129,Escavadeira,Demais,0.579237370007434,1800.0
ESC213,Escavadeira,Demais,0.5370090935236047,3123.0
ESC2132,Escavadeira,Demais,0.6056922401650171,1161.0
ESC2133,Escavadeira,Demais,0.5371124554172496,3118.0
ESC2134,Escavadeira,Demais,0.6024682977519491,1214.0
ESC2135,Escavadeira,Demais,0.6879612654680893,439.0
ESC2136,Escavadeira,Demais,0.5540934841950236,2382.0
ESC2137,Escavadeira,Demais,0.5986734526942115,1291.0
ESC2138,Escavadeira,Demais,0.5901809955142105,1581.0
ESC2139,Escavadeira,Demais,0.5942390847235499,1443.0
ESC214,Escavadeira,Demais,0.6066573676365088,1126.0
ESC2140,Escavadeira,Demais,0.5464912797182497,2706.0
ESC2141,Escavadeira,Demais,0.5468190726610016,2656.0
ESC2142,Escavadeira,Demais,0.6811004477017655,493.0
ESC2143,Escavadeira,Demais,0.589097262242914,1613.0
ESC2144,Escavadeira,Demais,0.5477209289632574,2544.0
ESC2145,Escavadeira,Demais,0.5467525261011805,2672.0
ESC2146,Escavadeira,Demais,0.5673768467433775,1876.0
ESC2147,Escavadeira,Demais,0.5040897567525406,3978.0
ESC2148,Escavadeira,Demais,0.5578772773389975,2194.0
ESC215,Escavadeira,Demais,0.6135651464153822,923.0
ESC2150,Escavadeira,Demais,0.6161774309423833,881.0
ESC2152,Escavadeira,Demais,0.5668092636237343,1884.0
ESC2153,Escavadeira,Demais,0.5856047572225014,1697.0
ESC2154,Escavadeira,Demais,0.6200102784282191,862.0
ESC2155,Escavadeira,Demais,0.5832778047172458,1763.0
ESC2156,Escavadeira,Demais,0.5296100687218651,3330.0
ESC2157,Escavadeira,Demais,0.5077910332099659,3851.0
ESC2158,Escavadeira,Demais,0.4958064368420025,4163.0
ESC2159,Escavadeira,Demais,0.5477391670932561,2541.0
ESC216,Escavadeira,Demais,0.5437143469123075,2953.0
ESC2160,Escavadeira,Demais,0.5628494444201864,1992.0
ESC2161,Escavadeira,Demais,0.48289493801148203,4325.0
ESC2162,Escavadeira,Demais,0.5435849905056256,2962.0
ESC2163,Escavadeira,Demais,0.5927681914986245,1501.0
ESC2164,Escavadeira,Demais,0.5936094242686887,1473.0
ESC2165,Escavadeira,Demais,0.5772957511870292,1808.0
ESC2167,Escavadeira,Demais,0.5950657231970751,1401.0
ESC2168,Escavadeira,Demais,0.5080552217643683,3829.0
ESC2169,Escavadeira,Demais,0.5866161402798664,1666.0
ESC217,Escavadeira,Demais,0.5396861942750146,3033.0
ESC2170,Escavadeira,Demais,0.62478574609384,821.0
ESC2172,Escavadeira,Demais,0.5394131767596069,3043.0
ESC2173,Escavadeira,Demais,0.5074650861258713,3868.0
ESC2174,Escavadeira,Demais,0.5534351589903234,2428.0
ESC2175,Escavadeira,Demais,0.5615509938553465,2064.0
ESC2176,Escavadeira,Demais,0.6050494755413933,1174.0
ESC2177,Escavadeira,Demais,0.560710258277793,2112.0
ESC2178,Escavadeira,Demais,0.5331545185536255,3227.0
ESC2179,Escavadeira,Demais,0.5562662218552406,2250.0
ESC218,Escavadeira,Demais,0.5476986981457541,2547.0
ESC2180,Escavadeira,Demais,0.5882170451456492,1633.0
ESC2181,Escavadeira,Demais,0.686646843442963,451.0
ESC2183,Escavadeira,Demais,0.4842971893424626,4247.0
ESC2184,Escavadeira,Demais,0.4958338557532776,4157.0
ESC2185,Escavadeira,Demais,0.5937474813658021,1467.0
ESC2186,Escavadeira,Demais,0.5200962373304927,3510.0
ESC2187,Escavadeira,Demais,0.5116671892988276,3611.0
ESC2188,Escavadeira,Demais,0.5556067081534484,2287.0
ESC219,Escavadeira,Demais,0.6512757989398443,645.0
ESC2190,Escavadeira,Demais,0.5964510676057444,1349.0
ESC2191,Escavadeira,Demais,0.5080694289013659,3827.0
ESC2192,Escavadeira,Demais,0.5469341786493604,2633.0
ESC2193,Escavadeira,Demais,0.4829808387679773,4323.0
ESC2194,Escavadeira,Demais,0.592566828860223,1512.0
ESC2195,Escavadeira,Demais,0.5100863165912406,3667.0
ESC2196,Escavadeira,Demais,0.6083238696851716,1055.0
ESC2198,Escavadeira,Demais,0.5371246811005297,3116.0
ESC2199,Escavadeira,Demais,0.4961783958556066,4124.0
ESC22,Escavadeira,Demais,0.49804676385553265,4054.0
ESC220,Escavadeira,Demais,0.5371497963311911,3114.0
ESC2200,Escavadeira,Demais,0.5195111181590435,3524.0
ESC2201,Escavadeira,Demais,0.6078893891114292,1076.0
ESC2203,Escavadeira,Demais,0.5570349511038122,2216.0
ESC2204,Escavadeira,Demais,0.49594655712064856,4144.0
ESC2205,Escavadeira,Demais,0.5610749206660961,2092.0
ESC2206,Escavadeira,Demais,0.5394255402399073,3042.0
ESC2208,Escavadeira,Demais,0.5294609964971358,3337.0
ESC2209,Escavadeira,Demais,0.5312911907145837,3294.0
ESC221,Escavadeira,Demais,0.5446901783596383,2889.0
ESC2210,Escavadeira,Demais,0.6952090822077434,364.0
ESC2211,Escavadeira,Demais,0.5907755081524293,1563.0
ESC2212,Escavadeira,Demais,0.5462195876057445,2748.0
ESC2213,Escavadeira,Demais,0.5186472658332721,3554.0
ESC2214,Escavadeira,Demais,0.52565405981177,3409.0
ESC2215,Escavadeira,Demais,0.5337955207383398,3188.0
ESC2216,Escavadeira,Demais,0.49569363970267205,4180.0
ESC2217,Escavadeira,Demais,0.5455695412343502,2828.0
ESC2219,Escavadeira,Demais,0.534777447245447,3150.0
ESC222,Escavadeira,Demais,0.4955176305422943,4197.0
ESC2220,Escavadeira,Demais,0.5971956833862508,1330.0
ESC2221,Escavadeira,Demais,0.5206433893043816,3505.0
ESC2222,Escavadeira,Demais,0.5249847703575519,3454.0
ESC2223,Escavadeira,Demais,0.5298896075289884,3324.0
ESC2224,Escavadeira,Demais,0.5460507071395304,2772.0
ESC2225,Escavadeira,Demais,0.7128941294245814,274.0
ESC2227,Escavadeira,Demais,0.5189829124072325,3539.0
ESC2228,Escavadeira,Demais,0.5202359894421147,3507.0
ESC2229,Escavadeira,Demais,0.6382095300058312,736.0
ESC223,Escavadeira,Demais,0.564623465160577,1928.0
ESC2230,Escavadeira,Demais,0.5996380406801318,1275.0
ESC2231,Escavadeira,Demais,0.5249504732321848,3456.0
ESC2232,Escavadeira,Demais,0.5118831661302001,3587.0
ESC2233,Escavadeira,Demais,0.6600947852778193,570.0
ESC2234,Escavadeira,Demais,0.5034142014110166,3996.0
ESC2235,Escavadeira,Demais,0.5597643065802655,2152.0
ESC2236,Escavadeira,Demais,0.5287331478481827,3359.0
ESC2237,Escavadeira,Demais,0.5829789131854093,1772.0
ESC2238,Escavadeira,Demais,0.509823126463905,3674.0
ESC2239,Escavadeira,Demais,0.5866583209436249,1664.0
ESC224,Escavadeira,Demais,0.49578271385778533,4165.0
ESC2242,Escavadeira,Demais,0.6131380526730372,934.0
ESC2243,Escavadeira,Demais,0.5460854465081075,2766.0
ESC2244,Escavadeira,Demais,0.5560878399333177,2259.0
ESC2245,Escavadeira,Demais,0.547352436462846,2585.0
ESC2246,Escavadeira,Demais,0.5036866375704296,3990.0
ESC2247,Escavadeira,Demais,0.5456912149027173,2820.0
ESC2248,Escavadeira,Demais,0.5438989719997394,2935.0
ESC2249,Escavadeira,Demais,0.5083738711941568,3787.0
ESC225,Escavadeira,Demais,0.5078462763149865,3849.0
ESC2251,Escavadeira,Demais,0.553522863711955,2425.0
ESC2252,Escavadeira,Demais,0.524522645079043,3477.0
ESC2253,Escavadeira,Demais,0.5434230403187507,2976.0
ESC2254,Escavadeira,Demais,0.5591892354997213,2165.0
ESC2255,Escavadeira,Demais,0.5548440186508652,2339.0
ESC2256,Escavadeira,Demais,0.6948251631441967,374.0
ESC2257,Escavadeira,Demais,0.6127737252052299,941.0
ESC2258,Escavadeira,Demais,0.6957697654987393,346.0
ESC2259,Escavadeira,Demais,0.49778793560453455,4059.0
ESC226,Escavadeira,Demais,0.5045760065122473,3958.0
ESC2260,Escavadeira,Demais,0.5663086104288677,1889.0
ESC2261,Escavadeira,Demais,0.5547343269979897,2347.0
ESC2262,Escavadeira,Demais,0.5468918625570238,2643.0
ESC2263,Escavadeira,Demais,0.4971982232289494,4081.0
ESC2264,Escavadeira,Demais,0.5399841167176374,3030.0
ESC2265,Escavadeira,Demais,0.5046846095724092,3952.0
ESC2268,Escavadeira,Demais,0.5466978279892347,2679.0
ESC2269,Escavadeira,Demais,0.4842702235262435,4248.0
ESC227,Escavadeira,Demais,0.5469757284235324,2626.0
ESC2270,Escavadeira,Demais,0.6952673295697752,362.0
ESC2271,Escavadeira,Demais,0.4957151960209733,4175.0
ESC2272,Escavadeira,Demais,0.577796651437513,1806.0
ESC2273,Escavadeira,Demais,0.5554288557703192,2297.0
ESC2274,Escavadeira,Demais,0.5976671904052304,1317.0
ESC2275,Escavadeira,Demais,0.6151633553629372,897.0
ESC2276,Escavadeira,Demais,0.6781998924369297,501.0
ESC2277,Escavadeira,Demais,0.48441327052602046,4245.0
ESC2278,Escavadeira,Demais,0.6072664769073293,1100.0
ESC2279,Escavadeira,Demais,0.5623015311432789,2020.0
ESC228,Escavadeira,Demais,0.5620967505089818,2032.0
ESC2280,Escavadeira,Demais,0.5475216475755149,2567.0
ESC2281,Escavadeira,Demais,0.5086804360191237,3736.0
ESC2282,Escavadeira,Demais,0.6168757934402385,875.0
ESC2283,Escavadeira,Demais,0.5566308704145752,2235.0
ESC2284,Escavadeira,Demais,0.5329418398851895,3238.0
ESC2285,Escavadeira,Demais,0.5981451264911186,1304.0
ESC2286,Escavadeira,Demais,0.6025640356774002,1210.0
ESC2287,Escavadeira,Demais,0.6078629946910612,1079.0
ESC2288,Escavadeira,Demais,0.5961367090529042,1361.0
ESC2289,Escavadeira,Demais,0.647557573134926,692.0
ESC229,Escavadeira,Demais,0.5437692937407451,2946.0
ESC2290,Escavadeira,Demais,0.5993418924969585,1281.0
ESC2291,Escavadeira,Demais,0.5538863286667723,2395.0
ESC2292,Escavadeira,Demais,0.5728560557037576,1827.0
ESC2293,Escavadeira,Demais,0.6589371944197662,583.0
ESC2294,Escavadeira,Demais,0.5870070879159955,1657.0
ESC2295,Escavadeira,Demais,0.5084325020512428,3778.0
ESC2296,Escavadeira,Demais,0.49625306581863277,4118.0
ESC2297,Escavadeira,Demais,0.5463074245465327,2730.0
ESC2298,Escavadeira,Demais,0.5596166069088624,2155.0
ESC2299,Escavadeira,Demais,0.5974887287181347,1322.0
ESC23,Escavadeira,Demais,0.5460636623052435,2770.0
ESC230,Escavadeira,Demais,0.5941236513634862,1450.0
ESC2300,Escavadeira,Demais,0.5458497771612085,2799.0
ESC2301,Escavadeira,Demais,0.5925713569738933,1511.0
ESC2302,Escavadeira,Demais,0.601183151001069,1237.0
ESC2303,Escavadeira,Demais,0.48307316587988314,4314.0
ESC2304,Escavadeira,Demais,0.6108841849048299,973.0
ESC2305,Escavadeira,Demais,0.5722967976590878,1834.0
ESC2306,Escavadeira,Demais,0.5334216086309954,3212.0
ESC2308,Escavadeira,Demais,0.5999863338718547,1265.0
ESC2309,Escavadeira,Demais,0.5107370922569774,3653.0
ESC231,Escavadeira,Demais,0.5869613274972114,1659.0
ESC2310,Escavadeira,Demais,0.5441389377198809,2918.0
ESC2312,Escavadeira,Demais,0.4830063940798428,4320.0
ESC2313,Escavadeira,Demais,0.5479000762372829,2528.0
ESC2314,Escavadeira,Demais,0.49400161915033236,4230.0
ESC2315,Escavadeira,Demais,0.545993398743311,2783.0
ESC2316,Escavadeira,Demais,0.6951824727269219,366.0
ESC2317,Escavadeira,Demais,0.4931887557631197,4236.0
ESC2318,Escavadeira,Demais,0.6023657392364286,1218.0
ESC2319,Escavadeira,Demais,0.49581478349681357,4161.0
ESC232,Escavadeira,Demais,0.5253126192958875,3432.0
ESC2320,Escavadeira,Demais,0.5340832767847769,3171.0
ESC2321,Escavadeira,Demais,0.6882043353966685,433.0
ESC2323,Escavadeira,Demais,0.5088192815371011,3725.0
ESC2324,Escavadeira,Demais,0.5474448770170983,2578.0
ESC2325,Escavadeira,Demais,0.5595368120004722,2156.0
ESC2326,Escavadeira,Demais,0.5974389577511239,1323.0
ESC2328,Escavadeira,Demais,0.4975253765799664,4070.0
ESC2329,Escavadeira,Demais,0.5116141365353359,3615.0
ESC233,Escavadeira,Demais,0.5087196163814947,3731.0
ESC2330,Escavadeira,Demais,0.5631210842939083,1982.0
ESC2332,Escavadeira,Demais,0.6029172424183415,1206.0
ESC2333,Escavadeira,Demais,0.5341047274207011,3168.0
ESC2334,Escavadeira,Demais,0.5479490652009569,2521.0
ESC2335,Escavadeira,Demais,0.4843649227014833,4246.0
ESC2336,Escavadeira,Demais,0.5539910991760262,2390.0
ESC2337,Escavadeira,Demais,0.5578079593436585,2198.0
ESC2338,Escavadeira,Demais,0.5369580790814901,3124.0
ESC2339,Escavadeira,Demais,0.5883234149258438,1630.0
ESC234,Escavadeira,Demais,0.5609920995241537,2097.0
ESC2340,Escavadeira,Demais,0.5469505890995756,2631.0
ESC2341,Escavadeira,Demais,0.5040928442033705,3977.0
ESC2342,Escavadeira,Demais,0.5527042190025222,2463.0
ESC2343,Escavadeira,Demais,0.615102991443675,899.0
ESC2344,Escavadeira,Demais,0.5328637038429531,3243.0
ESC2345,Escavadeira,Demais,0.5660652188930511,1893.0
ESC2346,Escavadeira,Demais,0.7123315833190257,282.0
ESC2347,Escavadeira,Demais,0.5607086430703025,2113.0
ESC2348,Escavadeira,Demais,0.5626172482628847,2001.0
ESC2349,Escavadeira,Demais,0.5454353758316994,2836.0
ESC235,Escavadeira,Demais,0.6125255120983808,944.0
ESC2350,Escavadeira,Demais,0.5470766237136249,2615.0
ESC2351,Escavadeira,Demais,0.5033802332075583,3997.0
ESC2352,Escavadeira,Demais,0.5623098969356233,2018.0
ESC2353,Escavadeira,Demais,0.4964828261597514,4101.0
ESC2354,Escavadeira,Demais,0.6599619410677184,572.0
ESC2355,Escavadeira,Demais,0.5463691917153106,2721.0
ESC2356,Escavadeira,Demais,0.5463743864364159,2719.0
ESC2357,Escavadeira,Demais,0.4829503287458371,4324.0
ESC2358,Escavadeira,Demais,0.5546329487473167,2355.0
ESC2359,Escavadeira,Demais,0.49757420190062424,4069.0
ESC236,Escavadeira,Demais,0.545405658852961,2838.0
ESC2360,Escavadeira,Demais,0.5547080890755329,2349.0
ESC2361,Escavadeira,Demais,0.6098089542248781,999.0
ESC2362,Escavadeira,Demais,0.5628501310477182,1991.0
ESC2363,Escavadeira,Demais,0.5296295343949963,3329.0
ESC2364,Escavadeira,Demais,0.5563188134579031,2249.0
ESC2365,Escavadeira,Demais,0.5942673251061554,1441.0
ESC2366,Escavadeira,Demais,0.5642736030373962,1943.0
ESC2367,Escavadeira,Demais,0.5968960459138479,1340.0
ESC2368,Escavadeira,Demais,0.5445788235505398,2892.0
ESC2369,Escavadeira,Demais,0.5943896262950479,1434.0
ESC237,Escavadeira,Demais,0.5366887321059328,3132.0
ESC2370,Escavadeira,Demais,0.5087470096030473,3730.0
ESC2371,Escavadeira,Demais,0.6649092775529359,553.0
ESC2372,Escavadeira,Demais,0.5317639718956295,3281.0
ESC2373,Escavadeira,Demais,0.5315056563409387,3291.0
ESC2374,Escavadeira,Demais,0.5466957125579437,2681.0
ESC2375,Escavadeira,Demais,0.6081795150341953,1063.0
ESC2376,Escavadeira,Demais,0.6495157357070623,670.0
ESC2377,Escavadeira,Demais,0.5006699678401711,4028.0
ESC2378,Escavadeira,Demais,0.5294692818815341,3336.0
ESC2379,Escavadeira,Demais,0.5459824388889079,2786.0
ESC238,Escavadeira,Demais,0.5942941973445066,1440.0
ESC2380,Escavadeira,Demais,0.5939954033000963,1455.0
ESC2381,Escavadeira,Demais,0.49667877571017655,4092.0
ESC2382,Escavadeira,Demais,0.5547355182306222,2346.0
ESC2383,Escavadeira,Demais,0.545917499906013,2794.0
ESC2384,Escavadeira,Demais,0.5566847589088956,2233.0
ESC2385,Escavadeira,Demais,0.5077222488462876,3855.0
ESC2386,Escavadeira,Demais,0.49642913602096234,4107.0
ESC2387,Escavadeira,Demais,0.6047880800127832,1176.0
ESC2388,Escavadeira,Demais,0.546897365432468,2641.0
ESC239,Escavadeira,Demais,0.5659131989777099,1896.0
ESC2390,Escavadeira,Demais,0.5949456600807699,1412.0
ESC2391,Escavadeira,Demais,0.5646777461502619,1925.0
ESC2393,Escavadeira,Demais,0.5614417075112923,2073.0
ESC2394,Escavadeira,Demais,0.5559120121469621,2268.0
ESC2395,Escavadeira,Demais,0.5116686528019316,3610.0
ESC2396,Escavadeira,Demais,0.5017873851528922,4016.0
ESC2397,Escavadeira,Demais,0.5575145467398296,2201.0
ESC2399,Escavadeira,Demais,0.5982484871369866,1301.0
ESC24,Escavadeira,Demais,0.5328102269340329,3245.0
ESC240,Escavadeira,Demais,0.5613189762789321,2078.0
ESC2400,Escavadeira,Demais,0.5375532216422333,3098.0
ESC2401,Escavadeira,Demais,0.49538175830991366,4204.0
ESC2402,Escavadeira,Demais,0.616041196768137,885.0
ESC2404,Escavadeira,Demais,0.5438468629806152,2939.0
ESC2405,Escavadeira,Demais,0.5458477786690132,2801.0
ESC2407,Escavadeira,Demais,0.5438837628295792,2936.0
ESC2408,Escavadeira,Demais,0.5674504503631197,1873.0
ESC2409,Escavadeira,Demais,0.5929014712841678,1494.0
ESC241,Escavadeira,Demais,0.5194334605458402,3527.0
ESC2410,Escavadeira,Demais,0.5317730367066626,3280.0
ESC2411,Escavadeira,Demais,0.5086117665134615,3751.0
ESC2412,Escavadeira,Demais,0.49791602489147274,4055.0
ESC2413,Escavadeira,Demais,0.5854061473870236,1704.0
ESC2414,Escavadeira,Demais,0.5463149575523745,2728.0
ESC2415,Escavadeira,Demais,0.5435226839516947,2967.0
ESC2417,Escavadeira,Demais,0.5473417171150814,2587.0
ESC2418,Escavadeira,Demais,0.5468974526973394,2640.0
ESC242,Escavadeira,Demais,0.4953728041688475,4205.0
ESC2420,Escavadeira,Demais,0.5248820264393099,3461.0
ESC2421,Escavadeira,Demais,0.6054923234993879,1166.0
ESC2422,Escavadeira,Demais,0.4674084812807973,4345.0
ESC2423,Escavadeira,Demais,0.5881587125748953,1634.0
ESC2424,Escavadeira,Demais,0.5330504372527634,3232.0
ESC2425,Escavadeira,Demais,0.5086840524155971,3735.0
ESC2426,Escavadeira,Demais,0.5380182133858018,3079.0
ESC2427,Escavadeira,Demais,0.554314531786003,2372.0
ESC2428,Escavadeira,Demais,0.5073479529324594,3875.0
ESC2429,Escavadeira,Demais,0.49340690816288296,4234.0
ESC243,Escavadeira,Demais,0.533165302146886,3226.0
ESC2431,Escavadeira,Demais,0.6093223826776306,1013.0
ESC2432,Escavadeira,Demais,0.5775264661243498,1807.0
ESC2434,Escavadeira,Demais,0.5072443804934256,3884.0
ESC2435,Escavadeira,Demais,0.5938829441871631,1460.0
ESC2436,Escavadeira,Demais,0.5997810884681074,1268.0
ESC2437,Escavadeira,Demais,0.5562338714578584,2255.0
ESC2438,Escavadeira,Demais,0.5311769252998613,3300.0
ESC244,Escavadeira,Demais,0.5981235815578441,1306.0
ESC2440,Escavadeira,Demais,0.4844225786061243,4244.0
ESC2441,Escavadeira,Demais,0.5466103799992877,2689.0
ESC2442,Escavadeira,Demais,0.60675978591303,1123.0
ESC2443,Escavadeira,Demais,0.6096823323194085,1002.0
ESC2444,Escavadeira,Demais,0.5466167146782779,2688.0
ESC2445,Escavadeira,Demais,0.518718684716279,3550.0
ESC2446,Escavadeira,Demais,0.5731369913439751,1823.0
ESC2447,Escavadeira,Demais,0.4964587262673202,4103.0
ESC2448,Escavadeira,Demais,0.49592252124570907,4146.0
ESC245,Escavadeira,Demais,0.537565784089292,3096.0
ESC2450,Escavadeira,Demais,0.5401544738232149,3028.0
ESC2451,Escavadeira,Demais,0.5550748482203234,2321.0
ESC2452,Escavadeira,Demais,0.5382534278835178,3072.0
ESC2453,Escavadeira,Demais,0.6948661724189865,371.0
ESC2454,Escavadeira,Demais,0.5978926164096021,1313.0
ESC2455,Escavadeira,Demais,0.6060702738103501,1149.0
ESC2456,Escavadeira,Demais,0.5550657335195319,2322.0
ESC2457,Escavadeira,Demais,0.5734333045453293,1820.0
ESC2458,Escavadeira,Demais,0.5948357906715291,1418.0
ESC2459,Escavadeira,Demais,0.5120090999195577,3579.0
ESC246,Escavadeira,Demais,0.5187182709826104,3551.0
ESC2460,Escavadeira,Demais,0.5634657195978494,1971.0
ESC2461,Escavadeira,Demais,0.5086459551706815,3743.0
ESC2462,Escavadeira,Demais,0.5562530912653542,2252.0
ESC2463,Escavadeira,Demais,0.600148201767059,1260.0
ESC2464,Escavadeira,Demais,0.5468562323588708,2650.0
ESC2465,Escavadeira,Demais,0.5636448434284702,1964.0
ESC2466,Escavadeira,Demais,0.571515981422271,1840.0
ESC2467,Escavadeira,Demais,0.6153396988635096,894.0
ESC2468,Escavadeira,Demais,0.5892715659747052,1609.0
ESC2469,Escavadeira,Demais,0.5841640229423519,1733.0
ESC247,Escavadeira,Demais,0.5632712483727425,1977.0
ESC2470,Escavadeira,Demais,0.5464690902142106,2707.0
ESC2471,Escavadeira,Demais,0.5245043285138531,3480.0
ESC2472,Escavadeira,Demais,0.5921102813975443,1523.0
ESC2473,Escavadeira,Demais,0.5254521369879157,3423.0
ESC2474,Escavadeira,Demais,0.6070356727306618,1115.0
ESC2475,Escavadeira,Demais,0.6096243847357836,1006.0
ESC2476,Escavadeira,Demais,0.5906513943347953,1567.0
